seed,board_size,k,num_steps,skill_level,dirichlet_alpha,model_A,model_B,return_A,return_B
12,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,119,15
31,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,127,13
4,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,128,14
20,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,70,16
7,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,116,13
20,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,0,4
24,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,176,2
15,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,129,5
12,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,122,16
7,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,163,17
13,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,89,28
5,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,134,27
13,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,174,4
31,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,40,19
8,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,105,12
9,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,102,12
23,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,3,2
9,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,168,10
12,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,138,5
10,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,64,8
6,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,81,15
27,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,121,8
13,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,147,9
12,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,99,13
9,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,113,18
23,9,32,256,0.7333,1.0,az_good.ckpt,az_good.ckpt,33,8
22,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,89,13
14,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,123,16
24,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,82,33
31,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,39,34
7,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,112,24
29,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,176,8
13,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,156,19
16,9,32,256,0.7333,1.0,az_good.ckpt,az_good.ckpt,160,23
8,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,38,12
31,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,116,10
1,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,154,18
8,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,25,5
26,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,117,14
20,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,137,9
13,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,122,13
14,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,149,11
12,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,35,8
29,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,33,11
16,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,111,21
30,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,27,13
31,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,179,3
5,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,113,20
19,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,96,14
31,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,115,13
10,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,57,15
28,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,146,15
19,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,169,15
28,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,139,10
2,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,111,5
9,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,16,12
9,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,129,14
4,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,158,22
22,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,134,18
1,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,139,15
10,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,47,23
19,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,116,24
22,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,104,16
7,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,116,10
13,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,86,26
24,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,67,14
29,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,170,13
25,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,99,15
28,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,95,15
30,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,57,29
14,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,27,6
24,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,125,17
16,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,141,8
15,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,120,15
5,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,146,16
3,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,124,10
27,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,127,9
22,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,138,10
9,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,52,19
14,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,149,11
18,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,193,2
3,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,126,41
30,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,119,14
20,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,154,15
14,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,197,2
31,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,14,17
14,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,43,14
29,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,163,9
29,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,32,7
27,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,122,19
26,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,32,55
24,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,74,25
13,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,97,18
4,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,128,15
13,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,72,25
7,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,70,23
5,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,97,17
8,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,108,7
21,9,32,256,0.7333,1.0,az_good.ckpt,az_good.ckpt,56,14
18,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,82,23
30,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,12,9
15,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,29,16
10,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,133,17
14,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,110,14
9,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,53,34
15,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,167,17
16,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,108,17
17,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,90,36
12,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,44,18
27,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,60,7
24,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,63,11
10,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,104,26
18,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,38,18
6,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,61,13
12,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,46,36
15,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,162,2
12,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,99,30
28,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,4,2
19,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,104,16
12,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,73,23
23,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,136,9
4,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,173,25
5,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,139,10
13,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,61,6
9,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,33,8
26,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,60,19
6,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,113,15
13,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,156,19
19,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,149,11
15,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,91,10
14,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,76,9
27,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,108,28
20,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,116,20
21,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,86,24
30,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,127,19
18,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,8,7
24,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,160,16
5,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,73,12
3,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,108,21
22,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,135,11
20,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,100,17
20,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,129,7
7,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,103,12
1,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,107,21
23,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,56,13
20,9,32,256,0.7333,1.0,az_good.ckpt,az_good.ckpt,60,12
13,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,99,19
5,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,139,13
16,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,102,17
16,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,147,19
26,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,17,1
19,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,173,4
18,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,31,11
22,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,75,11
1,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,73,31
22,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,142,13
1,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,18,4
28,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,81,8
15,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,64,7
26,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,25,10
16,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,128,15
30,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,147,24
24,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,184,16
25,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,151,2
8,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,15,1
13,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,9,7
16,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,109,21
6,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,107,16
28,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,104,19
15,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,146,11
21,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,99,6
4,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,59,6
7,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,115,12
19,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,121,12
22,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,108,17
23,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,183,5
15,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,121,18
27,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,121,21
22,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,92,35
16,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,110,23
5,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,113,10
16,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,10,9
2,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,107,11
15,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,105,19
17,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,112,21
29,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,158,27
18,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,58,11
3,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,162,7
25,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,105,17
3,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,124,7
7,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,75,17
16,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,55,12
14,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,136,17
26,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,13,3
31,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,110,11
31,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,2,17
4,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,177,3
23,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,1,4
28,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,22,6
27,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,144,11
6,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,174,10
6,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,187,10
23,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,110,18
4,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,79,17
21,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,125,11
16,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,135,14
14,9,32,256,0.7333,1.0,az_good.ckpt,az_good.ckpt,57,6
13,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,125,14
14,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,65,19
24,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,141,6
31,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,30,17
6,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,53,6
31,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,42,19
18,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,182,18
8,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,136,8
1,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,31,9
28,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,150,17
26,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,97,21
5,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,18,5
13,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,102,28
4,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,21,5
23,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,10,3
12,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,94,58
8,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,8,2
30,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,1,2
18,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,151,15
15,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,182,4
25,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,102,10
12,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,105,11
20,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,87,21
25,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,82,19
10,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,33,28
15,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,105,19
23,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,150,2
2,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,117,16
21,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,160,13
13,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,151,6
15,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,160,6
7,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,121,18
26,9,32,256,0.7333,1.0,az_good.ckpt,az_good.ckpt,104,12
7,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,79,4
13,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,174,4
2,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,124,9
28,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,109,19
7,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,121,27
21,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,105,30
21,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,20,8
4,9,32,256,0.7333,1.0,az_good.ckpt,az_good.ckpt,148,13
19,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,50,17
9,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,130,18
13,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,106,31
3,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,115,7
24,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,63,18
19,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,124,18
15,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,113,13
27,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,140,22
2,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,69,22
13,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,102,28
10,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,80,11
27,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,112,7
29,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,177,4
8,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,106,18
3,9,32,256,0.7333,1.0,az_good.ckpt,az_good.ckpt,60,12
22,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,151,2
31,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,103,17
16,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,7,6
3,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,54,9
27,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,141,11
12,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,51,20
28,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,110,13
18,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,126,16
13,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,125,14
4,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,45,16
16,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,70,8
12,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,32,15
4,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,83,16
10,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,135,19
19,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,25,9
25,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,82,13
19,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,129,12
8,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,57,4
6,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,102,14
2,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,81,18
7,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,140,20
25,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,28,9
12,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,99,18
21,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,138,7
19,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,4,7
12,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,87,6
16,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,111,19
30,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,9,2
18,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,142,21
9,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,149,15
13,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,72,25
8,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,30,11
5,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,111,13
17,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,69,41
16,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,140,16
13,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,97,14
20,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,8,4
12,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,98,17
9,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,78,11
10,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,136,12
25,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,21,11
27,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,102,20
30,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,104,34
9,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,92,16
14,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,189,1
20,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,50,21
13,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,23,13
2,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,30,19
27,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,192,5
19,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,124,16
12,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,64,17
20,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,99,15
14,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,124,12
16,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,84,23
31,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,114,22
31,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,98,12
14,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,118,9
24,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,72,3
12,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,105,11
3,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,121,10
21,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,14,1
28,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,109,13
21,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,6,4
16,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,41,14
12,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,107,12
21,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,116,20
22,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,98,19
10,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,95,21
12,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,144,10
26,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,146,16
5,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,68,21
22,9,32,256,0.7333,1.0,az_good.ckpt,az_good.ckpt,106,15
6,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,159,13
5,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,51,9
8,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,146,10
20,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,125,14
4,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,123,23
26,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,130,13
15,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,11,5
31,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,136,10
20,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,115,27
13,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,48,39
19,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,116,15
5,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,115,22
19,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,0,0
23,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,122,5
6,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,89,19
22,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,8,12
20,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,112,25
14,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,197,2
26,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,123,9
20,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,104,18
1,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,65,19
24,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,109,14
12,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,126,13
27,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,113,13
15,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,16,4
10,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,73,22
