seed,board_size,k,num_steps,skill_level,dirichlet_alpha,model_A,model_B,return_A,return_B
5,9,32,256,0.3333,0.1,az_good.ckpt,az_good.ckpt,226,7
8,9,32,256,0.1,0.1,az_good.ckpt,az_good.ckpt,234,4
4,9,32,256,1.0,0.1,az_good.ckpt,az_good.ckpt,4,64
2,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,35,11
7,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,15,0
9,9,32,256,0.6666,0.1,az_good.ckpt,az_good.ckpt,23,16
7,9,32,256,0.7333,1.0,az_good.ckpt,az_good.ckpt,57,6
3,9,32,256,0.1333,0.1,az_good.ckpt,az_good.ckpt,242,2
8,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,4,8
4,9,32,256,0.7,0.1,az_good.ckpt,az_good.ckpt,5,3
1,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,163,9
2,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,214,1
9,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,6,7
5,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,6,1
9,9,32,256,0.0333,0.1,az_good.ckpt,az_good.ckpt,238,0
3,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,14,19
9,9,32,256,1.0,0.1,az_good.ckpt,az_good.ckpt,6,7
3,9,32,256,0.7,0.1,az_good.ckpt,az_good.ckpt,27,19
4,9,32,256,0.6,20.0,az_good.ckpt,az_good.ckpt,4,3
2,9,32,256,0.2,20.0,az_good.ckpt,az_good.ckpt,33,6
2,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,188,8
3,9,32,256,0.0333,0.1,az_good.ckpt,az_good.ckpt,231,0
2,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,26,6
5,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,216,7
1,9,32,256,0.7,20.0,az_good.ckpt,az_good.ckpt,13,7
8,9,32,256,0.3,0.1,az_good.ckpt,az_good.ckpt,227,11
1,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,13,7
9,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,236,8
9,9,32,256,0.0666,0.1,az_good.ckpt,az_good.ckpt,244,1
5,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,3,5
4,9,32,256,0.5,0.1,az_good.ckpt,az_good.ckpt,25,5
3,9,32,256,0.0,20.0,az_good.ckpt,az_good.ckpt,234,4
10,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,3,2
2,9,32,256,0.2333,0.1,az_good.ckpt,az_good.ckpt,239,0
1,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,13,7
5,9,32,256,0.9666,0.1,az_good.ckpt,az_good.ckpt,9,22
9,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,199,14
6,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,5,1
10,9,32,256,0.5666,0.1,az_good.ckpt,az_good.ckpt,43,16
2,9,32,256,0.2,0.1,az_good.ckpt,az_good.ckpt,250,1
10,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,26,5
7,9,32,256,0.4666,0.1,az_good.ckpt,az_good.ckpt,40,5
3,9,32,256,0.5666,0.1,az_good.ckpt,az_good.ckpt,27,11
3,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,29,13
3,9,32,256,0.4666,0.1,az_good.ckpt,az_good.ckpt,154,22
7,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,21,14
1,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,118,49
9,9,32,256,0.7,0.1,az_good.ckpt,az_good.ckpt,62,12
10,9,32,256,0.8333,0.1,az_good.ckpt,az_good.ckpt,3,5
6,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,2,0
8,9,32,256,0.6,0.1,az_good.ckpt,az_good.ckpt,1,9
2,9,32,256,0.0,0.1,az_good.ckpt,az_good.ckpt,231,1
6,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,93,6
10,9,32,256,0.3666,0.1,az_good.ckpt,az_good.ckpt,201,10
8,9,32,256,0.6666,0.1,az_good.ckpt,az_good.ckpt,3,8
6,9,32,256,0.5666,0.1,az_good.ckpt,az_good.ckpt,27,43
8,9,32,256,0.1,20.0,az_good.ckpt,az_good.ckpt,7,3
3,9,32,256,0.4,0.1,az_good.ckpt,az_good.ckpt,183,16
1,9,32,256,0.7,0.1,az_good.ckpt,az_good.ckpt,3,5
1,9,32,256,0.8666,0.1,az_good.ckpt,az_good.ckpt,10,12
5,9,32,256,0.1,0.1,az_good.ckpt,az_good.ckpt,243,0
7,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,15,0
4,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,246,4
2,9,32,256,0.5,0.1,az_good.ckpt,az_good.ckpt,213,16
2,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,18,3
6,9,32,256,0.0,20.0,az_good.ckpt,az_good.ckpt,239,1
3,9,32,256,0.1,0.1,az_good.ckpt,az_good.ckpt,235,1
1,9,32,256,0.2,0.1,az_good.ckpt,az_good.ckpt,247,3
9,9,32,256,0.5,0.1,az_good.ckpt,az_good.ckpt,42,27
2,9,32,256,0.8,20.0,az_good.ckpt,az_good.ckpt,36,11
3,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,27,20
5,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,6,4
1,9,32,256,0.8,0.1,az_good.ckpt,az_good.ckpt,10,12
7,9,32,256,0.8,20.0,az_good.ckpt,az_good.ckpt,15,0
7,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,47,9
2,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,41,8
1,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,26,11
6,9,32,256,0.1,0.1,az_good.ckpt,az_good.ckpt,241,3
6,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,239,9
8,9,32,256,0.9,20.0,az_good.ckpt,az_good.ckpt,3,8
1,9,32,256,0.0,0.1,az_good.ckpt,az_good.ckpt,231,0
4,9,32,256,0.7,20.0,az_good.ckpt,az_good.ckpt,4,3
9,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,243,1
8,9,32,256,0.4,0.1,az_good.ckpt,az_good.ckpt,126,19
5,9,32,256,0.6,0.1,az_good.ckpt,az_good.ckpt,4,2
4,9,32,256,0.6,0.1,az_good.ckpt,az_good.ckpt,4,2
2,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,201,6
10,9,32,256,0.2,20.0,az_good.ckpt,az_good.ckpt,6,2
3,9,32,256,0.8333,0.1,az_good.ckpt,az_good.ckpt,23,6
1,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,247,0
2,9,32,256,0.2666,0.1,az_good.ckpt,az_good.ckpt,200,6
2,9,32,256,0.0,0.1,az_good.ckpt,az_good.ckpt,231,1
7,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,17,0
3,9,32,256,0.2,0.1,az_good.ckpt,az_good.ckpt,229,2
3,9,32,256,0.7333,1.0,az_good.ckpt,az_good.ckpt,13,9
6,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,4,0
9,9,32,256,1.0,0.1,az_good.ckpt,az_good.ckpt,6,7
4,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,4,64
7,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,10,8
3,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,7,16
1,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,13,7
10,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,200,2
4,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,5,0
6,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,2,0
6,9,32,256,0.7,0.1,az_good.ckpt,az_good.ckpt,8,0
4,9,32,256,0.7666,0.1,az_good.ckpt,az_good.ckpt,2,3
10,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,4,15
8,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,9,8
2,9,32,256,0.3,0.1,az_good.ckpt,az_good.ckpt,229,5
3,9,32,256,0.9333,0.1,az_good.ckpt,az_good.ckpt,13,10
3,9,32,256,0.5,0.1,az_good.ckpt,az_good.ckpt,18,5
7,9,32,256,0.1,0.1,az_good.ckpt,az_good.ckpt,236,5
4,9,32,256,0.0,0.1,az_good.ckpt,az_good.ckpt,242,0
1,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,13,7
10,9,32,256,1.0,0.1,az_good.ckpt,az_good.ckpt,7,7
9,9,32,256,0.7333,0.1,az_good.ckpt,az_good.ckpt,11,8
4,9,32,256,0.4,0.1,az_good.ckpt,az_good.ckpt,136,22
5,9,32,256,0.7,20.0,az_good.ckpt,az_good.ckpt,7,14
5,9,32,256,0.0,20.0,az_good.ckpt,az_good.ckpt,230,0
3,9,32,256,0.7,20.0,az_good.ckpt,az_good.ckpt,13,10
10,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,160,12
6,9,32,256,0.4666,0.1,az_good.ckpt,az_good.ckpt,55,19
10,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,13,9
9,9,32,256,0.4333,0.1,az_good.ckpt,az_good.ckpt,223,11
10,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,160,12
5,9,32,256,0.4,20.0,az_good.ckpt,az_good.ckpt,3,6
7,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,31,6
1,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,8,5
10,9,32,256,0.8666,0.1,az_good.ckpt,az_good.ckpt,3,5
6,9,32,256,0.4,20.0,az_good.ckpt,az_good.ckpt,3,0
6,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,5,1
2,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,41,8
5,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,4,2
7,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,5,12
1,9,32,256,0.5,20.0,az_good.ckpt,az_good.ckpt,13,7
6,9,32,256,0.7,0.1,az_good.ckpt,az_good.ckpt,8,0
9,9,32,256,0.9,0.1,az_good.ckpt,az_good.ckpt,18,9
8,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,4,8
6,9,32,256,0.5,0.1,az_good.ckpt,az_good.ckpt,13,19
9,9,32,256,0.0,0.1,az_good.ckpt,az_good.ckpt,236,3
7,9,32,256,0.2,0.1,az_good.ckpt,az_good.ckpt,242,1
7,9,32,256,0.5333,0.1,az_good.ckpt,az_good.ckpt,21,9
3,9,32,256,0.1,0.1,az_good.ckpt,az_good.ckpt,235,1
2,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,35,6
10,9,32,256,0.1,0.1,az_good.ckpt,az_good.ckpt,236,1
9,9,32,256,0.7333,1.0,az_good.ckpt,az_good.ckpt,50,20
10,9,32,256,0.7,0.1,az_good.ckpt,az_good.ckpt,2,2
8,9,32,256,0.4666,0.1,az_good.ckpt,az_good.ckpt,83,20
3,9,32,256,0.8,0.1,az_good.ckpt,az_good.ckpt,25,8
4,9,32,256,0.1,0.1,az_good.ckpt,az_good.ckpt,239,3
3,9,32,256,0.6,20.0,az_good.ckpt,az_good.ckpt,14,10
8,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,79,14
1,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,8,5
7,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,232,3
1,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,118,49
7,9,32,256,0.5,0.1,az_good.ckpt,az_good.ckpt,18,16
9,9,32,256,0.4666,0.1,az_good.ckpt,az_good.ckpt,109,10
6,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,231,2
8,9,32,256,1.0,0.1,az_good.ckpt,az_good.ckpt,3,8
6,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,3,0
8,9,32,256,0.2,0.1,az_good.ckpt,az_good.ckpt,220,3
1,9,32,256,0.0666,0.1,az_good.ckpt,az_good.ckpt,239,2
3,9,32,256,0.2,20.0,az_good.ckpt,az_good.ckpt,13,18
9,9,32,256,0.3,0.1,az_good.ckpt,az_good.ckpt,243,6
1,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,8,13
3,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,224,3
9,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,15,30
4,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,150,4
9,9,32,256,0.1,20.0,az_good.ckpt,az_good.ckpt,39,62
3,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,53,7
2,9,32,256,0.6,20.0,az_good.ckpt,az_good.ckpt,41,8
3,9,32,256,0.6,0.1,az_good.ckpt,az_good.ckpt,32,13
8,9,32,256,0.1666,0.1,az_good.ckpt,az_good.ckpt,241,2
2,9,32,256,0.1,0.1,az_good.ckpt,az_good.ckpt,232,0
4,9,32,256,0.9,0.1,az_good.ckpt,az_good.ckpt,5,9
4,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,4,3
4,9,32,256,0.2,0.1,az_good.ckpt,az_good.ckpt,234,1
9,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,236,8
1,9,32,256,0.9333,0.1,az_good.ckpt,az_good.ckpt,11,9
6,9,32,256,0.2,0.1,az_good.ckpt,az_good.ckpt,237,1
8,9,32,256,0.4,20.0,az_good.ckpt,az_good.ckpt,4,8
1,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,13,7
6,9,32,256,0.8,20.0,az_good.ckpt,az_good.ckpt,7,1
8,9,32,256,0.9,0.1,az_good.ckpt,az_good.ckpt,3,8
6,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,7,1
9,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,6,7
3,9,32,256,0.9,20.0,az_good.ckpt,az_good.ckpt,13,10
3,9,32,256,0.1666,0.1,az_good.ckpt,az_good.ckpt,243,2
6,9,32,256,0.7,20.0,az_good.ckpt,az_good.ckpt,7,1
5,9,32,256,0.8,0.1,az_good.ckpt,az_good.ckpt,2,2
8,9,32,256,0.7,0.1,az_good.ckpt,az_good.ckpt,4,8
3,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,13,10
7,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,0,11
3,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,9,4
6,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,40,8
4,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,5,0
3,9,32,256,0.1,20.0,az_good.ckpt,az_good.ckpt,28,28
7,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,15,0
4,9,32,256,0.3,0.1,az_good.ckpt,az_good.ckpt,239,6
6,9,32,256,0.9333,0.1,az_good.ckpt,az_good.ckpt,3,0
1,9,32,256,0.4,0.1,az_good.ckpt,az_good.ckpt,228,10
6,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,10,1
5,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,5,9
7,9,32,256,1.0,20.0,az_good.ckpt,az_good.ckpt,15,0
4,9,32,256,0.0333,0.1,az_good.ckpt,az_good.ckpt,247,1
6,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,196,3
7,9,32,256,0.4,20.0,az_good.ckpt,az_good.ckpt,61,4
9,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,174,8
2,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,111,14
2,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,41,8
1,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,10,7
6,9,32,256,0.5,0.1,az_good.ckpt,az_good.ckpt,13,19
8,9,32,256,0.2,0.1,az_good.ckpt,az_good.ckpt,220,3
10,9,32,256,0.7333,1.0,az_good.ckpt,az_good.ckpt,5,13
6,9,32,256,0.6666,0.1,az_good.ckpt,az_good.ckpt,8,0
10,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,199,2
9,9,32,256,0.8,20.0,az_good.ckpt,az_good.ckpt,6,7
8,9,32,256,0.9333,0.1,az_good.ckpt,az_good.ckpt,3,8
2,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,147,18
8,9,32,256,0.6333,0.1,az_good.ckpt,az_good.ckpt,6,8
8,9,32,256,0.0666,0.1,az_good.ckpt,az_good.ckpt,244,3
3,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,19,6
9,9,32,256,0.3333,0.1,az_good.ckpt,az_good.ckpt,245,22
5,9,32,256,1.0,20.0,az_good.ckpt,az_good.ckpt,9,22
7,9,32,256,0.7,0.1,az_good.ckpt,az_good.ckpt,23,4
4,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,4,3
7,9,32,256,0.9666,0.1,az_good.ckpt,az_good.ckpt,15,0
8,9,32,256,0.0,0.1,az_good.ckpt,az_good.ckpt,241,5
1,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,13,12
6,9,32,256,0.9,0.1,az_good.ckpt,az_good.ckpt,3,0
5,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,40,6
2,9,32,256,0.3333,0.1,az_good.ckpt,az_good.ckpt,240,9
4,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,139,2
5,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,235,8
4,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,4,3
3,9,32,256,0.6,0.1,az_good.ckpt,az_good.ckpt,32,13
10,9,32,256,0.7333,0.1,az_good.ckpt,az_good.ckpt,4,3
8,9,32,256,0.0,0.1,az_good.ckpt,az_good.ckpt,241,5
7,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,65,7
7,9,32,256,0.5666,0.1,az_good.ckpt,az_good.ckpt,11,6
9,9,32,256,0.9,20.0,az_good.ckpt,az_good.ckpt,6,7
8,9,32,256,1.0,0.1,az_good.ckpt,az_good.ckpt,3,8
3,9,32,256,0.0,0.1,az_good.ckpt,az_good.ckpt,243,0
2,9,32,256,1.0,0.1,az_good.ckpt,az_good.ckpt,35,6
6,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,8,7
1,9,32,256,0.7666,0.1,az_good.ckpt,az_good.ckpt,9,6
8,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,3,8
4,9,32,256,0.4666,0.1,az_good.ckpt,az_good.ckpt,110,13
3,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,14,10
10,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,11,6
1,9,32,256,0.3666,0.1,az_good.ckpt,az_good.ckpt,171,5
9,9,32,256,0.6,20.0,az_good.ckpt,az_good.ckpt,6,7
2,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,191,17
5,9,32,256,0.6666,0.1,az_good.ckpt,az_good.ckpt,10,12
4,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,46,10
5,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,11,5
5,9,32,256,0.3,0.1,az_good.ckpt,az_good.ckpt,245,7
9,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,6,7
2,9,32,256,0.4,0.1,az_good.ckpt,az_good.ckpt,184,10
5,9,32,256,0.4666,0.1,az_good.ckpt,az_good.ckpt,118,12
4,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,2,1
6,9,32,256,0.4666,1.0,az_good.ckpt,az_good.ckpt,8,7
10,9,32,256,0.9333,0.1,az_good.ckpt,az_good.ckpt,4,15
4,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,5,0
2,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,191,17
5,9,32,256,0.0,0.1,az_good.ckpt,az_good.ckpt,243,1
4,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,4,3
2,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,105,11
3,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,13,10
5,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,6,4
3,9,32,256,0.0666,0.1,az_good.ckpt,az_good.ckpt,245,3
10,9,32,256,0.6,0.1,az_good.ckpt,az_good.ckpt,18,8
6,9,32,256,0.0333,0.1,az_good.ckpt,az_good.ckpt,230,2
7,9,32,256,0.1333,0.1,az_good.ckpt,az_good.ckpt,244,2
7,9,32,256,0.6,0.1,az_good.ckpt,az_good.ckpt,14,11
4,9,32,256,0.6666,0.1,az_good.ckpt,az_good.ckpt,2,3
7,9,32,256,0.2333,1.0,az_good.ckpt,az_good.ckpt,38,32
1,9,32,256,0.0333,0.1,az_good.ckpt,az_good.ckpt,242,0
5,9,32,256,0.0666,0.1,az_good.ckpt,az_good.ckpt,244,4
1,9,32,256,0.8,0.1,az_good.ckpt,az_good.ckpt,10,12
9,9,32,256,0.2,20.0,az_good.ckpt,az_good.ckpt,10,7
6,9,32,256,0.1,0.1,az_good.ckpt,az_good.ckpt,241,3
6,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,6,1
5,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,96,12
10,9,32,256,0.3,20.0,az_good.ckpt,az_good.ckpt,3,2
5,9,32,256,0.6,0.1,az_good.ckpt,az_good.ckpt,4,2
5,9,32,256,0.5333,0.1,az_good.ckpt,az_good.ckpt,20,9
9,9,32,256,0.3666,0.1,az_good.ckpt,az_good.ckpt,202,4
5,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,38,17
10,9,32,256,0.8,0.1,az_good.ckpt,az_good.ckpt,4,7
1,9,32,256,0.9666,0.1,az_good.ckpt,az_good.ckpt,13,7
1,9,32,256,0.1,0.1,az_good.ckpt,az_good.ckpt,246,0
2,9,32,256,0.1666,0.1,az_good.ckpt,az_good.ckpt,247,0
3,9,32,256,0.2,0.1,az_good.ckpt,az_good.ckpt,229,2
4,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,23,3
8,9,32,256,0.7333,0.1,az_good.ckpt,az_good.ckpt,1,8
1,9,32,256,0.6,20.0,az_good.ckpt,az_good.ckpt,13,7
6,9,32,256,0.3666,0.1,az_good.ckpt,az_good.ckpt,199,12
5,9,32,256,0.1,0.1,az_good.ckpt,az_good.ckpt,243,0
6,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,239,9
10,9,32,256,0.7,0.1,az_good.ckpt,az_good.ckpt,2,2
5,9,32,256,0.3,20.0,az_good.ckpt,az_good.ckpt,3,4
8,9,32,256,0.4,0.1,az_good.ckpt,az_good.ckpt,126,19
2,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,32,3
3,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,4,35
1,9,32,256,0.0,0.1,az_good.ckpt,az_good.ckpt,231,0
2,9,32,256,1.0,20.0,az_good.ckpt,az_good.ckpt,35,6
7,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,15,0
7,9,32,256,0.2666,0.1,az_good.ckpt,az_good.ckpt,249,3
9,9,32,256,0.2333,0.1,az_good.ckpt,az_good.ckpt,249,0
1,9,32,256,0.7,0.1,az_good.ckpt,az_good.ckpt,3,5
8,9,32,256,0.5,0.1,az_good.ckpt,az_good.ckpt,30,9
3,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,232,2
9,9,32,256,0.5666,0.1,az_good.ckpt,az_good.ckpt,23,7
6,9,32,256,0.0,0.1,az_good.ckpt,az_good.ckpt,230,2
10,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,5,13
6,9,32,256,0.3,0.1,az_good.ckpt,az_good.ckpt,237,6
4,9,32,256,0.9,0.1,az_good.ckpt,az_good.ckpt,5,9
9,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,32,5
5,9,32,256,0.0333,0.1,az_good.ckpt,az_good.ckpt,242,3
7,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,57,6
5,9,32,256,0.2,0.1,az_good.ckpt,az_good.ckpt,229,1
8,9,32,256,1.0,20.0,az_good.ckpt,az_good.ckpt,3,8
7,9,32,256,0.3333,0.1,az_good.ckpt,az_good.ckpt,235,8
3,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,7,16
10,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,3,13
7,9,32,256,0.8666,0.1,az_good.ckpt,az_good.ckpt,15,0
8,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,3,8
2,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,41,7
1,9,32,256,0.1,0.1,az_good.ckpt,az_good.ckpt,246,0
1,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,13,7
10,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,3,2
8,9,32,256,0.3,0.1,az_good.ckpt,az_good.ckpt,227,11
9,9,32,256,0.6333,0.1,az_good.ckpt,az_good.ckpt,9,3
10,9,32,256,0.1666,0.1,az_good.ckpt,az_good.ckpt,236,1
4,9,32,256,0.2,0.1,az_good.ckpt,az_good.ckpt,234,1
6,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,2,0
8,9,32,256,0.2,20.0,az_good.ckpt,az_good.ckpt,2,9
5,9,32,256,0.0,0.1,az_good.ckpt,az_good.ckpt,243,1
6,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,40,9
9,9,32,256,0.1333,0.1,az_good.ckpt,az_good.ckpt,240,3
5,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,216,7
2,9,32,256,0.5666,0.1,az_good.ckpt,az_good.ckpt,101,27
1,9,32,256,0.4,20.0,az_good.ckpt,az_good.ckpt,13,7
3,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,227,10
5,9,32,256,0.3666,0.1,az_good.ckpt,az_good.ckpt,162,18
7,9,32,256,0.9333,0.1,az_good.ckpt,az_good.ckpt,15,0
10,9,32,256,0.2,0.1,az_good.ckpt,az_good.ckpt,244,0
9,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,6,7
5,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,20,15
5,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,1,0
1,9,32,256,0.0,20.0,az_good.ckpt,az_good.ckpt,242,0
1,9,32,256,1.0,0.1,az_good.ckpt,az_good.ckpt,13,7
3,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,208,14
7,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,146,31
1,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,13,7
3,9,32,256,0.5,0.1,az_good.ckpt,az_good.ckpt,18,5
7,9,32,256,0.4,0.1,az_good.ckpt,az_good.ckpt,208,10
1,9,32,256,0.1333,1.0,az_good.ckpt,az_good.ckpt,235,5
5,9,32,256,0.8666,1.0,az_good.ckpt,az_good.ckpt,7,3
1,9,32,256,0.8,20.0,az_good.ckpt,az_good.ckpt,13,7
7,9,32,256,0.7,20.0,az_good.ckpt,az_good.ckpt,15,0
8,9,32,256,0.1,0.1,az_good.ckpt,az_good.ckpt,234,4
