seed,sampling_method,board_size,k,num_steps,skill_level,dirichlet_alpha,model_A,model_B,return_A,return_B
12,ranking,9,32,256,2.2,1.0,az_good.ckpt,az_good.ckpt,118,21
12,ranking,9,32,256,1.6,1.0,az_good.ckpt,az_good.ckpt,65,10
19,ranking,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,188,12
12,ranking,9,32,256,1.4,1.0,az_good.ckpt,az_good.ckpt,88,8
20,ranking,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,171,5
11,ranking,9,32,256,1.5,1.0,az_good.ckpt,az_good.ckpt,103,31
20,ranking,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,161,17
3,ranking,9,32,256,1.7,1.0,az_good.ckpt,az_good.ckpt,86,3
5,ranking,9,32,256,1.5,1.0,az_good.ckpt,az_good.ckpt,37,9
16,ranking,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,150,12
2,ranking,9,32,256,2.2,1.0,az_good.ckpt,az_good.ckpt,124,17
10,ranking,9,32,256,1.4,1.0,az_good.ckpt,az_good.ckpt,48,18
2,ranking,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,164,9
16,ranking,9,32,256,2.8,1.0,az_good.ckpt,az_good.ckpt,27,14
9,ranking,9,32,256,2.1,1.0,az_good.ckpt,az_good.ckpt,58,4
14,ranking,9,32,256,1.1,1.0,az_good.ckpt,az_good.ckpt,134,12
20,ranking,9,32,256,1.7,1.0,az_good.ckpt,az_good.ckpt,42,37
14,ranking,9,32,256,1.8,1.0,az_good.ckpt,az_good.ckpt,57,16
1,ranking,9,32,256,1.9,1.0,az_good.ckpt,az_good.ckpt,17,13
8,ranking,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,172,20
17,ranking,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,105,18
9,ranking,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,176,9
12,ranking,9,32,256,2.4,1.0,az_good.ckpt,az_good.ckpt,12,2
17,ranking,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,132,7
4,ranking,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,198,13
10,ranking,9,32,256,1.9,1.0,az_good.ckpt,az_good.ckpt,18,2
7,ranking,9,32,256,2.1,1.0,az_good.ckpt,az_good.ckpt,138,17
9,ranking,9,32,256,2.8,1.0,az_good.ckpt,az_good.ckpt,18,19
5,ranking,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,235,1
3,ranking,9,32,256,2.9,1.0,az_good.ckpt,az_good.ckpt,46,16
13,ranking,9,32,256,1.2,1.0,az_good.ckpt,az_good.ckpt,81,24
1,ranking,9,32,256,1.2,1.0,az_good.ckpt,az_good.ckpt,82,9
1,ranking,9,32,256,1.1,1.0,az_good.ckpt,az_good.ckpt,80,16
5,ranking,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,169,6
8,ranking,9,32,256,1.4,1.0,az_good.ckpt,az_good.ckpt,58,7
4,ranking,9,32,256,1.3,1.0,az_good.ckpt,az_good.ckpt,18,4
7,ranking,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,181,19
4,ranking,9,32,256,2.3,1.0,az_good.ckpt,az_good.ckpt,22,11
2,ranking,9,32,256,1.7,1.0,az_good.ckpt,az_good.ckpt,102,15
15,ranking,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,241,3
13,ranking,9,32,256,1.8,1.0,az_good.ckpt,az_good.ckpt,34,23
19,ranking,9,32,256,2.0,1.0,az_good.ckpt,az_good.ckpt,21,10
14,ranking,9,32,256,1.9,1.0,az_good.ckpt,az_good.ckpt,9,9
16,ranking,9,32,256,1.8,1.0,az_good.ckpt,az_good.ckpt,127,21
16,ranking,9,32,256,2.9,1.0,az_good.ckpt,az_good.ckpt,34,5
3,ranking,9,32,256,3.0,1.0,az_good.ckpt,az_good.ckpt,87,14
19,ranking,9,32,256,1.1,1.0,az_good.ckpt,az_good.ckpt,115,16
2,ranking,9,32,256,2.8,1.0,az_good.ckpt,az_good.ckpt,79,8
6,ranking,9,32,256,2.7,1.0,az_good.ckpt,az_good.ckpt,27,22
7,ranking,9,32,256,3.0,1.0,az_good.ckpt,az_good.ckpt,67,33
8,ranking,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,239,0
3,ranking,9,32,256,1.4,1.0,az_good.ckpt,az_good.ckpt,128,18
20,ranking,9,32,256,1.8,1.0,az_good.ckpt,az_good.ckpt,12,6
5,ranking,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,151,10
3,ranking,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,240,2
6,ranking,9,32,256,1.3,1.0,az_good.ckpt,az_good.ckpt,91,8
4,ranking,9,32,256,1.4,1.0,az_good.ckpt,az_good.ckpt,86,33
2,ranking,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,204,7
5,ranking,9,32,256,2.4,1.0,az_good.ckpt,az_good.ckpt,48,3
7,ranking,9,32,256,2.7,1.0,az_good.ckpt,az_good.ckpt,32,17
6,ranking,9,32,256,2.0,1.0,az_good.ckpt,az_good.ckpt,83,27
9,ranking,9,32,256,1.6,1.0,az_good.ckpt,az_good.ckpt,150,10
11,ranking,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,173,11
7,ranking,9,32,256,1.2,1.0,az_good.ckpt,az_good.ckpt,65,5
4,ranking,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,179,17
1,ranking,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,119,10
15,ranking,9,32,256,2.0,1.0,az_good.ckpt,az_good.ckpt,18,21
14,ranking,9,32,256,2.6,1.0,az_good.ckpt,az_good.ckpt,6,1
15,ranking,9,32,256,2.9,1.0,az_good.ckpt,az_good.ckpt,106,25
13,ranking,9,32,256,1.4,1.0,az_good.ckpt,az_good.ckpt,63,26
4,ranking,9,32,256,1.1,1.0,az_good.ckpt,az_good.ckpt,149,9
15,ranking,9,32,256,2.3,1.0,az_good.ckpt,az_good.ckpt,46,11
6,ranking,9,32,256,2.4,1.0,az_good.ckpt,az_good.ckpt,4,12
3,ranking,9,32,256,2.2,1.0,az_good.ckpt,az_good.ckpt,44,18
6,ranking,9,32,256,2.9,1.0,az_good.ckpt,az_good.ckpt,12,10
1,ranking,9,32,256,2.9,1.0,az_good.ckpt,az_good.ckpt,10,1
10,ranking,9,32,256,2.6,1.0,az_good.ckpt,az_good.ckpt,32,9
15,ranking,9,32,256,1.6,1.0,az_good.ckpt,az_good.ckpt,81,19
19,ranking,9,32,256,1.7,1.0,az_good.ckpt,az_good.ckpt,12,6
11,ranking,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,131,18
8,ranking,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,130,15
17,ranking,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,241,2
15,ranking,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,149,8
3,ranking,9,32,256,2.5,1.0,az_good.ckpt,az_good.ckpt,69,22
4,ranking,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,209,2
6,ranking,9,32,256,2.6,1.0,az_good.ckpt,az_good.ckpt,3,10
17,ranking,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,171,5
20,ranking,9,32,256,3.0,1.0,az_good.ckpt,az_good.ckpt,16,14
17,ranking,9,32,256,2.9,1.0,az_good.ckpt,az_good.ckpt,50,32
4,ranking,9,32,256,2.6,1.0,az_good.ckpt,az_good.ckpt,7,4
8,ranking,9,32,256,2.6,1.0,az_good.ckpt,az_good.ckpt,15,2
14,ranking,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,216,8
13,ranking,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,194,12
1,ranking,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,236,0
17,ranking,9,32,256,1.4,1.0,az_good.ckpt,az_good.ckpt,51,14
16,ranking,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,179,10
5,ranking,9,32,256,1.2,1.0,az_good.ckpt,az_good.ckpt,58,37
3,ranking,9,32,256,2.1,1.0,az_good.ckpt,az_good.ckpt,44,18
2,ranking,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,159,9
17,ranking,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,153,13
10,ranking,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,134,8
18,ranking,9,32,256,1.1,1.0,az_good.ckpt,az_good.ckpt,164,21
6,ranking,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,89,19
14,ranking,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,107,13
20,ranking,9,32,256,2.3,1.0,az_good.ckpt,az_good.ckpt,16,10
18,ranking,9,32,256,1.3,1.0,az_good.ckpt,az_good.ckpt,100,7
13,ranking,9,32,256,2.6,1.0,az_good.ckpt,az_good.ckpt,4,15
1,ranking,9,32,256,2.6,1.0,az_good.ckpt,az_good.ckpt,18,34
15,ranking,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,158,7
5,ranking,9,32,256,2.5,1.0,az_good.ckpt,az_good.ckpt,118,16
20,ranking,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,194,17
16,ranking,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,237,3
5,ranking,9,32,256,2.2,1.0,az_good.ckpt,az_good.ckpt,7,8
2,ranking,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,147,20
18,ranking,9,32,256,2.3,1.0,az_good.ckpt,az_good.ckpt,44,25
5,ranking,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,195,13
1,ranking,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,174,7
3,ranking,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,201,11
2,ranking,9,32,256,2.9,1.0,az_good.ckpt,az_good.ckpt,15,1
19,ranking,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,189,2
14,ranking,9,32,256,1.4,1.0,az_good.ckpt,az_good.ckpt,84,11
7,ranking,9,32,256,1.6,1.0,az_good.ckpt,az_good.ckpt,95,20
1,ranking,9,32,256,2.2,1.0,az_good.ckpt,az_good.ckpt,35,22
6,ranking,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,154,11
13,ranking,9,32,256,1.7,1.0,az_good.ckpt,az_good.ckpt,31,29
6,ranking,9,32,256,1.2,1.0,az_good.ckpt,az_good.ckpt,108,19
11,ranking,9,32,256,3.0,1.0,az_good.ckpt,az_good.ckpt,83,18
17,ranking,9,32,256,2.0,1.0,az_good.ckpt,az_good.ckpt,47,9
12,ranking,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,189,7
9,ranking,9,32,256,3.0,1.0,az_good.ckpt,az_good.ckpt,20,7
20,ranking,9,32,256,2.1,1.0,az_good.ckpt,az_good.ckpt,17,10
1,ranking,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,178,14
13,ranking,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,141,13
4,ranking,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,97,15
8,ranking,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,223,2
1,ranking,9,32,256,2.0,1.0,az_good.ckpt,az_good.ckpt,12,12
14,ranking,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,154,21
7,ranking,9,32,256,1.5,1.0,az_good.ckpt,az_good.ckpt,81,14
11,ranking,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,207,19
16,ranking,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,169,7
16,ranking,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,224,9
7,ranking,9,32,256,2.4,1.0,az_good.ckpt,az_good.ckpt,32,18
1,ranking,9,32,256,1.4,1.0,az_good.ckpt,az_good.ckpt,40,7
11,ranking,9,32,256,2.0,1.0,az_good.ckpt,az_good.ckpt,98,21
8,ranking,9,32,256,1.2,1.0,az_good.ckpt,az_good.ckpt,100,13
10,ranking,9,32,256,1.5,1.0,az_good.ckpt,az_good.ckpt,39,22
11,ranking,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,203,10
11,ranking,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,177,3
17,ranking,9,32,256,2.2,1.0,az_good.ckpt,az_good.ckpt,14,10
3,ranking,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,155,11
6,ranking,9,32,256,1.9,1.0,az_good.ckpt,az_good.ckpt,65,19
18,ranking,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,210,11
10,ranking,9,32,256,2.7,1.0,az_good.ckpt,az_good.ckpt,23,7
5,ranking,9,32,256,1.6,1.0,az_good.ckpt,az_good.ckpt,29,5
7,ranking,9,32,256,1.1,1.0,az_good.ckpt,az_good.ckpt,142,18
20,ranking,9,32,256,2.0,1.0,az_good.ckpt,az_good.ckpt,13,3
17,ranking,9,32,256,2.7,1.0,az_good.ckpt,az_good.ckpt,54,33
17,ranking,9,32,256,1.2,1.0,az_good.ckpt,az_good.ckpt,68,15
2,ranking,9,32,256,2.4,1.0,az_good.ckpt,az_good.ckpt,23,2
4,ranking,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,217,3
12,ranking,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,165,5
6,ranking,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,141,11
19,ranking,9,32,256,2.3,1.0,az_good.ckpt,az_good.ckpt,62,20
8,ranking,9,32,256,1.8,1.0,az_good.ckpt,az_good.ckpt,29,8
15,ranking,9,32,256,1.4,1.0,az_good.ckpt,az_good.ckpt,35,15
10,ranking,9,32,256,2.8,1.0,az_good.ckpt,az_good.ckpt,29,7
20,ranking,9,32,256,1.6,1.0,az_good.ckpt,az_good.ckpt,109,29
6,ranking,9,32,256,2.5,1.0,az_good.ckpt,az_good.ckpt,4,12
13,ranking,9,32,256,3.0,1.0,az_good.ckpt,az_good.ckpt,6,13
7,ranking,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,239,1
14,ranking,9,32,256,2.2,1.0,az_good.ckpt,az_good.ckpt,6,6
6,ranking,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,228,17
13,ranking,9,32,256,1.3,1.0,az_good.ckpt,az_good.ckpt,157,14
4,ranking,9,32,256,2.1,1.0,az_good.ckpt,az_good.ckpt,13,28
8,ranking,9,32,256,1.5,1.0,az_good.ckpt,az_good.ckpt,63,7
8,ranking,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,182,8
16,ranking,9,32,256,1.4,1.0,az_good.ckpt,az_good.ckpt,58,15
14,ranking,9,32,256,2.5,1.0,az_good.ckpt,az_good.ckpt,52,22
11,ranking,9,32,256,1.2,1.0,az_good.ckpt,az_good.ckpt,148,27
9,ranking,9,32,256,2.7,1.0,az_good.ckpt,az_good.ckpt,18,19
15,ranking,9,32,256,1.8,1.0,az_good.ckpt,az_good.ckpt,77,23
7,ranking,9,32,256,1.3,1.0,az_good.ckpt,az_good.ckpt,120,7
7,ranking,9,32,256,1.9,1.0,az_good.ckpt,az_good.ckpt,124,16
1,ranking,9,32,256,1.6,1.0,az_good.ckpt,az_good.ckpt,102,5
2,ranking,9,32,256,2.1,1.0,az_good.ckpt,az_good.ckpt,20,5
18,ranking,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,243,1
14,ranking,9,32,256,2.0,1.0,az_good.ckpt,az_good.ckpt,8,7
9,ranking,9,32,256,1.2,1.0,az_good.ckpt,az_good.ckpt,87,14
17,ranking,9,32,256,1.6,1.0,az_good.ckpt,az_good.ckpt,23,10
10,ranking,9,32,256,2.2,1.0,az_good.ckpt,az_good.ckpt,15,2
4,ranking,9,32,256,2.9,1.0,az_good.ckpt,az_good.ckpt,7,4
16,ranking,9,32,256,2.0,1.0,az_good.ckpt,az_good.ckpt,73,20
15,ranking,9,32,256,1.3,1.0,az_good.ckpt,az_good.ckpt,30,9
1,ranking,9,32,256,2.3,1.0,az_good.ckpt,az_good.ckpt,16,20
9,ranking,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,144,21
20,ranking,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,129,12
7,ranking,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,185,13
18,ranking,9,32,256,1.7,1.0,az_good.ckpt,az_good.ckpt,130,14
14,ranking,9,32,256,1.6,1.0,az_good.ckpt,az_good.ckpt,160,26
11,ranking,9,32,256,2.8,1.0,az_good.ckpt,az_good.ckpt,168,22
2,ranking,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,242,1
14,ranking,9,32,256,1.3,1.0,az_good.ckpt,az_good.ckpt,116,16
14,ranking,9,32,256,3.0,1.0,az_good.ckpt,az_good.ckpt,12,11
14,ranking,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,200,9
17,ranking,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,230,2
2,ranking,9,32,256,2.7,1.0,az_good.ckpt,az_good.ckpt,17,2
1,ranking,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,197,12
17,ranking,9,32,256,1.8,1.0,az_good.ckpt,az_good.ckpt,7,9
20,ranking,9,32,256,1.4,1.0,az_good.ckpt,az_good.ckpt,75,28
10,ranking,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,142,9
12,ranking,9,32,256,2.3,1.0,az_good.ckpt,az_good.ckpt,27,4
3,ranking,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,157,14
18,ranking,9,32,256,2.1,1.0,az_good.ckpt,az_good.ckpt,37,29
19,ranking,9,32,256,2.7,1.0,az_good.ckpt,az_good.ckpt,18,60
19,ranking,9,32,256,1.2,1.0,az_good.ckpt,az_good.ckpt,80,6
9,ranking,9,32,256,2.2,1.0,az_good.ckpt,az_good.ckpt,99,15
8,ranking,9,32,256,2.5,1.0,az_good.ckpt,az_good.ckpt,10,1
4,ranking,9,32,256,1.9,1.0,az_good.ckpt,az_good.ckpt,62,20
16,ranking,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,198,11
19,ranking,9,32,256,1.5,1.0,az_good.ckpt,az_good.ckpt,92,11
19,ranking,9,32,256,2.9,1.0,az_good.ckpt,az_good.ckpt,11,21
8,ranking,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,135,12
8,ranking,9,32,256,2.3,1.0,az_good.ckpt,az_good.ckpt,39,7
1,ranking,9,32,256,1.3,1.0,az_good.ckpt,az_good.ckpt,113,5
11,ranking,9,32,256,1.6,1.0,az_good.ckpt,az_good.ckpt,110,26
11,ranking,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,242,2
2,ranking,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,182,13
18,ranking,9,32,256,1.8,1.0,az_good.ckpt,az_good.ckpt,58,11
17,ranking,9,32,256,1.9,1.0,az_good.ckpt,az_good.ckpt,15,8
5,ranking,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,166,18
12,ranking,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,131,18
10,ranking,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,199,0
5,ranking,9,32,256,2.6,1.0,az_good.ckpt,az_good.ckpt,105,7
17,ranking,9,32,256,1.5,1.0,az_good.ckpt,az_good.ckpt,21,9
12,ranking,9,32,256,3.0,1.0,az_good.ckpt,az_good.ckpt,60,16
6,ranking,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,170,13
10,ranking,9,32,256,2.5,1.0,az_good.ckpt,az_good.ckpt,9,8
17,ranking,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,121,12
16,ranking,9,32,256,1.3,1.0,az_good.ckpt,az_good.ckpt,128,21
1,ranking,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,169,8
17,ranking,9,32,256,1.3,1.0,az_good.ckpt,az_good.ckpt,6,10
14,ranking,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,90,20
15,ranking,9,32,256,3.0,1.0,az_good.ckpt,az_good.ckpt,106,25
18,ranking,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,223,3
6,ranking,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,192,24
3,ranking,9,32,256,1.6,1.0,az_good.ckpt,az_good.ckpt,91,6
1,ranking,9,32,256,2.1,1.0,az_good.ckpt,az_good.ckpt,14,15
19,ranking,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,197,3
15,ranking,9,32,256,2.5,1.0,az_good.ckpt,az_good.ckpt,71,8
6,ranking,9,32,256,1.7,1.0,az_good.ckpt,az_good.ckpt,39,8
4,ranking,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,145,12
7,ranking,9,32,256,2.8,1.0,az_good.ckpt,az_good.ckpt,28,18
10,ranking,9,32,256,2.4,1.0,az_good.ckpt,az_good.ckpt,13,7
4,ranking,9,32,256,1.7,1.0,az_good.ckpt,az_good.ckpt,109,24
8,ranking,9,32,256,2.1,1.0,az_good.ckpt,az_good.ckpt,12,12
9,ranking,9,32,256,1.7,1.0,az_good.ckpt,az_good.ckpt,87,9
2,ranking,9,32,256,1.8,1.0,az_good.ckpt,az_good.ckpt,64,12
9,ranking,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,239,4
9,ranking,9,32,256,2.0,1.0,az_good.ckpt,az_good.ckpt,98,16
9,ranking,9,32,256,1.1,1.0,az_good.ckpt,az_good.ckpt,149,7
17,ranking,9,32,256,2.5,1.0,az_good.ckpt,az_good.ckpt,10,9
8,ranking,9,32,256,1.6,1.0,az_good.ckpt,az_good.ckpt,62,6
16,ranking,9,32,256,2.3,1.0,az_good.ckpt,az_good.ckpt,128,20
11,ranking,9,32,256,1.9,1.0,az_good.ckpt,az_good.ckpt,122,19
13,ranking,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,237,2
12,ranking,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,107,14
9,ranking,9,32,256,1.4,1.0,az_good.ckpt,az_good.ckpt,185,10
6,ranking,9,32,256,1.6,1.0,az_good.ckpt,az_good.ckpt,7,7
9,ranking,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,132,8
2,ranking,9,32,256,1.3,1.0,az_good.ckpt,az_good.ckpt,142,21
15,ranking,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,112,11
13,ranking,9,32,256,2.2,1.0,az_good.ckpt,az_good.ckpt,11,16
1,ranking,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,199,15
3,ranking,9,32,256,1.3,1.0,az_good.ckpt,az_good.ckpt,154,11
15,ranking,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,205,2
8,ranking,9,32,256,2.2,1.0,az_good.ckpt,az_good.ckpt,13,1
5,ranking,9,32,256,1.9,1.0,az_good.ckpt,az_good.ckpt,25,13
14,ranking,9,32,256,1.2,1.0,az_good.ckpt,az_good.ckpt,93,13
3,ranking,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,166,9
20,ranking,9,32,256,1.2,1.0,az_good.ckpt,az_good.ckpt,109,14
5,ranking,9,32,256,1.3,1.0,az_good.ckpt,az_good.ckpt,35,8
13,ranking,9,32,256,2.1,1.0,az_good.ckpt,az_good.ckpt,15,16
17,ranking,9,32,256,2.1,1.0,az_good.ckpt,az_good.ckpt,15,9
14,ranking,9,32,256,1.5,1.0,az_good.ckpt,az_good.ckpt,89,9
6,ranking,9,32,256,2.3,1.0,az_good.ckpt,az_good.ckpt,7,15
13,ranking,9,32,256,2.5,1.0,az_good.ckpt,az_good.ckpt,9,17
17,ranking,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,211,7
12,ranking,9,32,256,1.9,1.0,az_good.ckpt,az_good.ckpt,72,15
3,ranking,9,32,256,2.7,1.0,az_good.ckpt,az_good.ckpt,54,24
12,ranking,9,32,256,1.1,1.0,az_good.ckpt,az_good.ckpt,160,12
9,ranking,9,32,256,2.9,1.0,az_good.ckpt,az_good.ckpt,11,3
15,ranking,9,32,256,2.4,1.0,az_good.ckpt,az_good.ckpt,52,11
20,ranking,9,32,256,2.5,1.0,az_good.ckpt,az_good.ckpt,10,6
3,ranking,9,32,256,2.8,1.0,az_good.ckpt,az_good.ckpt,46,16
10,ranking,9,32,256,1.6,1.0,az_good.ckpt,az_good.ckpt,24,5
11,ranking,9,32,256,1.7,1.0,az_good.ckpt,az_good.ckpt,142,14
6,ranking,9,32,256,2.1,1.0,az_good.ckpt,az_good.ckpt,57,28
18,ranking,9,32,256,3.0,1.0,az_good.ckpt,az_good.ckpt,35,6
19,ranking,9,32,256,2.1,1.0,az_good.ckpt,az_good.ckpt,22,13
2,ranking,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,201,9
4,ranking,9,32,256,2.2,1.0,az_good.ckpt,az_good.ckpt,105,16
12,ranking,9,32,256,2.9,1.0,az_good.ckpt,az_good.ckpt,25,6
19,ranking,9,32,256,3.0,1.0,az_good.ckpt,az_good.ckpt,13,10
11,ranking,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,205,19
12,ranking,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,180,13
19,ranking,9,32,256,2.8,1.0,az_good.ckpt,az_good.ckpt,11,21
18,ranking,9,32,256,2.0,1.0,az_good.ckpt,az_good.ckpt,52,15
4,ranking,9,32,256,1.6,1.0,az_good.ckpt,az_good.ckpt,41,23
7,ranking,9,32,256,1.8,1.0,az_good.ckpt,az_good.ckpt,117,11
12,ranking,9,32,256,1.8,1.0,az_good.ckpt,az_good.ckpt,191,21
10,ranking,9,32,256,3.0,1.0,az_good.ckpt,az_good.ckpt,9,6
6,ranking,9,32,256,1.1,1.0,az_good.ckpt,az_good.ckpt,108,20
19,ranking,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,187,12
11,ranking,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,167,15
13,ranking,9,32,256,1.9,1.0,az_good.ckpt,az_good.ckpt,22,30
3,ranking,9,32,256,1.2,1.0,az_good.ckpt,az_good.ckpt,126,22
20,ranking,9,32,256,1.1,1.0,az_good.ckpt,az_good.ckpt,120,5
18,ranking,9,32,256,2.2,1.0,az_good.ckpt,az_good.ckpt,45,23
11,ranking,9,32,256,1.8,1.0,az_good.ckpt,az_good.ckpt,120,19
10,ranking,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,185,13
12,ranking,9,32,256,1.7,1.0,az_good.ckpt,az_good.ckpt,86,16
8,ranking,9,32,256,2.7,1.0,az_good.ckpt,az_good.ckpt,3,6
12,ranking,9,32,256,1.2,1.0,az_good.ckpt,az_good.ckpt,106,24
15,ranking,9,32,256,1.7,1.0,az_good.ckpt,az_good.ckpt,49,15
12,ranking,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,158,13
19,ranking,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,195,16
20,ranking,9,32,256,2.6,1.0,az_good.ckpt,az_good.ckpt,10,6
15,ranking,9,32,256,2.1,1.0,az_good.ckpt,az_good.ckpt,67,16
6,ranking,9,32,256,1.4,1.0,az_good.ckpt,az_good.ckpt,153,8
7,ranking,9,32,256,2.3,1.0,az_good.ckpt,az_good.ckpt,61,11
2,ranking,9,32,256,2.0,1.0,az_good.ckpt,az_good.ckpt,9,1
3,ranking,9,32,256,1.1,1.0,az_good.ckpt,az_good.ckpt,150,11
